flight_sk,flight_id,airline_key,route_key,departure_date_key,departure_ts,arrival_ts,duration_minutes,is_overnight,is_red_eye,departure_hour,was_corrected,correction_reason
970,UK197,5,4,20260418,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,False,9,False,
971,UK198,5,16,20260418,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,False,16,False,
972,UK199,5,7,20260417,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,False,False,15,False,
973,UK200,5,13,20260420,2026-04-20 20:54:41.703,2026-04-20 22:45:41.703,111.0,False,False,20,False,
974,UK201,5,22,20260419,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,False,True,4,False,
975,UK202,5,19,20260419,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,False,True,1,False,
976,UK203,5,4,20260420,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,72.0,False,True,4,False,
977,UK204,5,3,20260419,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,False,False,14,False,
978,UK205,5,25,20260417,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,False,False,18,False,
979,UK206,5,26,20260420,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,273.0,False,False,6,False,
980,UK207,5,28,20260420,2026-04-20 16:21:41.703,2026-04-20 17:36:41.703,75.0,False,False,16,False,
981,UK208,5,18,20260420,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,297.0,False,True,3,False,
982,UK209,4,26,20260420,2026-04-20 19:02:41.704,2026-04-20 21:47:41.704,165.0,False,False,19,False,
983,UK210,5,18,20260420,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,55.0,False,False,6,False,
984,UK211,5,28,20260418,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,False,False,20,False,
985,UK212,5,25,20260420,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,45.0,False,False,10,False,
986,UK213,5,7,20260417,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,True,True,23,False,
987,UK214,5,24,20260418,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,False,5,False,
988,UK215,5,8,20260420,2026-04-20 17:38:41.704,2026-04-20 19:50:41.704,132.0,False,False,17,False,
989,UK216,5,30,20260420,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0,False,False,18,False,
990,UK217,5,28,20260417,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,False,False,21,False,
991,UK218,5,26,20260419,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,False,True,3,False,
992,UK219,5,9,20260419,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0,True,True,22,False,
993,UK220,5,1,20260419,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0,False,False,9,False,
994,UK221,5,13,20260419,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,False,False,14,False,
995,UK222,5,7,20260420,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,95.0,False,True,1,False,
996,UK223,5,13,20260419,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0,False,False,21,False,
997,UK224,4,15,20260420,2026-04-20 16:25:41.704,2026-04-20 20:24:41.704,239.0,False,False,16,False,
998,UK225,5,26,20260419,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0,False,False,12,False,
999,UK226,5,30,20260418,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,False,True,3,False,
1000,UK227,5,9,20260419,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,230.0,True,False,21,False,
1001,UK228,5,20,20260420,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,190.0,False,False,11,False,
1002,UK229,4,24,20260420,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,257.0,False,False,7,False,
1003,UK230,5,1,20260417,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,False,False,20,False,
